,Unnamed: 0,text,aspect1,aspect2,aspect3,aspect4,aspect5,aspect6,aspect7,aspect8,aspect9
2017,2017,mua con pin trâu thứ khác bình_thường tương_ứng mức tiền thương_hiệu,1,0,1,0,1,0,0,0,0
2018,2018,hàng dởm cắm đt chạy tò_mò lấy dao cắt_lớp nhựa bao bên ngoài_ra mạch điện gắn liền hết nhau chắc cắm đt lâu hỏng luôn đt mất,0,0,0,0,0,0,0,0,1
2019,2019,sản_phẩm chức_năng dễ sử_dụng dùng tốt,0,0,0,0,0,0,0,0,1
2020,2020,ủng_hộ hàng việt_nam thôi loa sôi sóng yếu tạm,1,0,0,0,0,0,0,1,0
2021,2021,giao hàng nhanh hàng đẹp chính hãng,0,1,0,1,0,1,0,0,0
2022,2022,sp chất_lượng đúng mẫu,0,0,0,0,0,0,0,0,1
2023,2023,giao hàng nhanh sp ok thanks,0,0,0,1,0,0,0,0,0
2024,2024,hàng đẹp vết xước đúng màu rosegold thích mua kích_hoạt nguyên seal đúng seri giá tốt thị_trường cảm_ơn,0,1,0,0,1,1,0,0,0
2025,2025,hàng chính hãng nguyên seal đóng_gói kỹ giao hàng nhanh thích_hợp người lớn_tuổi quan_trọng giá tốt,0,1,0,1,1,1,0,0,0
2026,2026,điện_thoại nhanh hết bin xem video 5 10p gián_đoạn đứng 3 hài_lòng híc,0,0,1,0,0,0,0,0,0
2027,2027,tặng kẹp điện_thoại ạ núm ghi tặng kẹp dth,0,0,0,0,0,0,0,1,1
2028,2028,hàng tốt biết sử_dụng lâu_dài giao hàng ok nguyên tem hài_lòng,0,1,0,1,0,0,0,0,0
2029,2029,tốt máy mượt,0,0,1,0,0,0,0,0,0
2030,2030,hàng lỗi phần_mềm không_thể cài_đặt youtobe,0,0,0,0,0,0,0,0,0
2031,2031,sản_phẩm chất_lượng giá hợp_lý kích_hoạt đầy_đủ bảo_hành nhận máy,0,0,0,0,1,0,0,0,0
2032,2032,giao hàng nhanh đóng_gói cẩn_thận hàng mới đúng cam_kết,0,1,0,1,0,0,1,0,0
2033,2033,rat hai_long,0,0,0,0,0,0,0,0,0
2034,2034,giá ổn,0,0,0,0,0,0,0,0,1
2035,2035,hiện_tại hài_lòng vs sp vsmart làm quả 4gram 64g rom bao tha_hồ vi_vu,0,0,0,0,0,0,0,0,1
2036,2036,sản_phẩm bản mới tai nghe adapter hiện tương_thích phôi sim mobiphone máy nóng xuống pin nhanh bỏ sim máy chạy bình_thường nóng pin trâu,1,0,1,0,0,0,0,0,0
2037,2037,giao hành nhanh,0,0,0,1,0,0,0,0,0
2038,2038,máy đẹp màn_hình to nghĩ giao hàng nhanh,1,1,0,1,0,0,0,0,0
2039,2039,hợp giá tiền chắc_chắn điện_thoại nằm ngang dọc dễ ngã,0,0,0,0,1,1,0,0,0
2040,2040,mới sử_dụng biết thế_nào nhận hàng đúng hình mô_tả vui,0,0,0,0,0,0,1,0,1
2041,2041,shipper tâm chiều khách_hàng nhiệt_tình nhã_nhặn giao hàng nhanh điện_thoại dùng bao phê biết chê chỗ cày tốc chiến ngày kèm nghe gọi suốt sạc ngày sạc mất tiếng loa thoại tốt màn mượt nhạy tính_năng hữu_ích chơi game tiếng mất khoảng gần 10 nóng nói_chung ngon đét 11 ngày trải_nghiệm,1,0,1,1,0,0,0,0,0
2042,2042,giao nhanh đúng hẹn hàng chuẩn nguyên đai nguyên kiện ngày bảo_hành ngày mua hôm sử_dụng tuần nay vấn_đề j nói_chung phàn_nàn,0,0,0,1,0,0,0,0,0
2043,2043,hàng chuẩn giao hàng lâu 5 hy_vọng dùng lâu_dài,0,0,0,1,0,0,0,0,0
2044,2044,sản_phẩm đúng hình_ảnh chất_lượng ổn,0,0,0,0,0,0,0,0,0
2045,2045,giao hàng nhanh sản_phẩm ok xài một thời_gian feedback tiếp,0,0,0,1,0,0,0,0,0
2046,2046,đóng_gói hàng cẩn_thận giao hàng nhanh xin cám_ơn,0,0,0,1,0,0,0,0,0
2047,2047,máy mượt màn_hình đẹp camera pin tốt giao hàng đúng giờ,1,1,1,1,0,0,0,0,0
2048,2048,đẹp rẻ ưng_ý dễ_sợ nói_chung dùng tốt mua,0,1,0,0,1,0,0,0,0
2049,2049,giao hàng nhanh dây yếu mong_đợi dùng đc người cân_nhắc mua,0,0,0,1,0,0,0,0,0
2050,2050,giao hàng 2h giảm_giá 500k rẻ mua cửa_hàng,0,0,0,0,1,0,0,0,0
2051,2051,nhận hàng hài_lòng nhất trả trả_góp 0 bằng thẻ_tín_dụng giảm áp_lực tài_chính,0,0,0,0,0,0,1,0,0
2052,2052,điện_thoại dùng tốt,0,0,0,0,0,0,0,0,1
2053,2053,ai review antam trading xác_nhận bán hàng nhiệt_tình giá tốt tem fpt yên_tâm có_điều góp_ý quấn mấy lớp chống sốc thật dày thay_vì lớp mỏng mỏng ship hn hcm trường_hợp,0,0,0,1,1,0,1,0,0
2054,2054,giao hàng chất_lượng sản_phẩm tốt,0,0,0,1,0,0,0,0,0
2055,2055,màn_hình điện_thoại v,0,1,0,0,0,0,0,0,0
2056,2056,chất_lượng sản_phẩm test thử trong ngày ok đóng_gói chuyên_nghiệp 5 chất_lượng tuy_nhiên chọn dịch_vụ now mất 39k giao qua_ngày giao bình_thường thành_ra mất phí dịch_vụ dịch_vụ giao hàng,0,0,1,1,0,0,1,0,0
2057,2057,hi máy đặt mua ngày 2992019 kiểm_tra active ngày 2792019,0,0,0,0,0,0,0,0,1
2058,2058,giao nhanh đóng_gói cẩn_thận sản_phẩm nguyên tem mác mới dùng biết chất_lượng,0,0,0,1,0,0,1,0,0
2059,2059,bình_thường pin 6000 xài một ngày hết chụp vài chục tấm hình quay video máy nóng kinh_khủng xem video facebook lác hay đứng hình vài giây lặp_đi_lặp_lại nói_chung ổn trong tầm giá khuyến_mãi thôi,1,0,1,0,1,0,0,0,0
2060,2060,tốt giao hàng nhanh,0,0,0,1,0,0,0,0,0
2061,2061,ok mới mua lỗi xài thời_gian mới biết như_thế_nào giao hàng đúng ngày dự_kiến,0,0,0,1,0,0,0,0,0
2062,2062,hàng nguyên seal đóng_gói cẩn_thận mua lẻ ở sàn khác rẻ muốn mua ở đỡ lăn_tăn,0,1,0,0,0,0,0,0,0
2063,2063,tôi mua điện_thoại thoại bây_giờ gọi thường hoặc mạng loa nghe bây_giờ bảo_hành đâu,1,0,1,0,0,0,0,0,0
2064,2064,ngon to tay người việt dùng tay dễ rớt phân_vân giữa em 11 pro em 11 quyết_định chọn kinh_tế máy giao bóc liền check coverage apple nguyên seal hàng_mã canada ai lỡ trúng máy hàn bật chụp live mode im xài dc 3 4 ngày ok sạc mn mua cục anker iii 20w bao sạc nhanh,1,1,0,0,0,1,0,1,0
2065,2065,tốt giao hàng nhanh đúng hàng,0,0,0,1,0,0,0,0,0
2066,2066,sản_phẩm ok,0,0,0,0,0,0,0,0,0
2067,2067,đóng_gói cẩn_thận hàng fullbox hongkong có_điều hàng chính hãng ipad xách tay hay nhập_khẩu r,0,0,0,1,0,1,0,0,0
2068,2068,điện_thoại màu đẹp phụ_kiện đầy_đủ gồm hộp dựng sách hướng_dẫn củ dây sạc que chọc sim buồn điện_thoại kèm ốp dùng ổn hôm nhận tin nhắn báo kích_hoạt bảo_hành samsung,0,1,0,0,0,0,0,1,0
2069,2069,hàng đóng_gói cẩn_thận san phẩm tot quay lai ung ho tịi,0,0,0,0,0,0,0,0,0
2070,2070,giao hàng nhanh sản_phẩm đẹp tốt đúng hình nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnmgyhguuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuu,0,0,0,0,0,0,0,0,0
2071,2071,màu đẹp giao nhanh nè nói_chung thích,0,1,0,1,0,0,0,0,0
2072,2072,hàng nguyên seal mã lla giao hàng nhanh xài ổn,0,1,0,1,0,1,0,0,0
2073,2073,iphone miễn bàn về chất_lượng máy xài cực_kỳ cực_kỳ hề nóng máy dù dùng liên_tục trung_bình dùng 18 tiếng xạc màu_sắc tươi_sáng sang chảnh,1,1,1,0,0,0,0,0,0
2074,2074,đổi nhạc màn_hình trắng_xoá đá văng bắt sóng wifi luôn yếu iphone nhận 5 mạng star 4 tìm suốt ngày mạng muốn trả hàng ơi,1,0,1,0,0,0,0,0,0
2075,2075,ảnh thực_tế mày dày viền máy bự viền màu đen cảm_giác máy phần xấu thực_tế,0,1,0,0,0,0,0,0,0
2076,2076,máy đẹp tạm_thời lỗi,0,1,0,0,0,0,0,0,0
2077,2077,sản_phẩm ok nguyên seal giao hàng nhanh ban_đầu tạm ổn chất_lượng dùng mới biết,0,0,0,1,0,1,0,0,0
2078,2078,điện_thoại chạy chậm ấn mấy mới dc,0,0,1,0,0,0,0,0,0
2079,2079,tốt nguyên seal bảo_hành đúng năm,0,1,0,0,0,0,0,0,0
2080,2080,hàng đẹp tốt,0,1,0,0,0,0,0,0,0
2081,2081,máy đẹp màn_hình lớn chìm xuống màn_hình có_vẻ màn tốt bằng gen 5 gen6 cảm_giác màn_hình vàng quá_đà nhìn hồi lâu quen đóng hàng chất_lượng máy ngon chạy mượt 10,1,1,1,1,0,0,0,0,0
2082,2082,giao hàng nhanh thích,0,0,0,1,0,0,0,0,0
2083,2083,tất_cả tốt giá tốt 19 440k trừ km citi bank tr trả_góp kích_hoạt bảo_hành nhận đt ngày 411 bảo_hành kích_hoạt 111 gần mất ngày bạn lo vấn_đề đừng lo_lắng điện_thoại xài ok nguyên đai nguyên kiện bóc seal biết dán biết con tem ss đặc_biệt nhận_dạng điểm trừ cạnh xước mở tuy_nhiên xác_định quăng_quật đt quan_tâm đến màn_hình trộm_vía 3 ngày_nay ổn mua trading hi_vọng làm_bạn thất_vọng,0,1,0,0,1,1,0,1,0
2084,2084,note 10 sử_dụng đa_nhiệm render chuẩn reboost nhanh nữ cầm chắc_tay hỗ_trợ ứng_dụng văn_phòng tốt tuy_nhiên tháng sử_dụng giựt mất ở tp hồ_chí_minh đáng tiếc không_thể hỗ_trợ khoá knox sản_phẩm mất,0,0,1,0,0,0,0,0,0
2085,2085,tạm dùng đc tầm giá bán,0,0,0,0,0,0,0,0,0
2086,2086,điện_thoại mới nguyên seal kích_hoạt bảo_hành mới dùng ổn giao hàng lâu,0,1,0,1,0,0,0,0,0
2087,2087,nhận máy ngày 119 hôm_nay máy thế_này đơ luôn không_thể sử_dụng tôi muốn yêu_cầu hoàn_trả sản_phẩm,0,0,1,0,0,0,0,0,0
2088,2088,mặt dán bằng nhựa màu đen mỏng tưởng_tượng keo dính chặt vòng nhẫn đầu mới cứng khó xoay dùng ngày dễ điều_chỉnh,0,0,0,0,0,0,0,0,1
2089,2089,loa nghe rồ rõ nhỏ mở loa hết cỡ căng màng_nhĩ nghe rõ,1,0,0,0,0,0,0,0,0
2090,2090,sản_phẩm giao đúng đơn đặt_hàng đóng_gói đảm_bảo an_toàn vân chuyển_giao hàng đúng trong thời_gian báo tôi hài_lòng,0,0,0,1,0,0,0,0,0
2091,2091,máy mới nguyên seal màu đẹp nhỏ gọn mua mẹ tập dùng điện_thoại thông_minh yêu_cầu cao thế,0,1,0,0,0,0,0,0,0
2092,2092,đẹp đóng_gói cẩn_thận,0,1,0,1,0,0,0,0,0
2093,2093,đóng_gói giao hàng sớm hẹn sản_phẩm hoàn_hảo,0,0,0,1,0,0,0,0,0
2094,2094,hài_lòng thiệt,0,0,0,0,0,0,0,0,0
2095,2095,hàng chuẩn mua giá mềm đầu mua điện_thoại hồi_hộp sợ dính hàng đểu hỏng_hóc hàng thực_sự ok dịch_vụ đáng tin_cậy 6 luôn nghe có_điều mấy dịch_vụ đi kèm dán màn_hình đặt yêu_cầu cá_nhân thi,0,1,0,0,1,0,1,0,0
2096,2096,máy dùng tốt chất_lượng ổn_định dùng thời_gian xem,0,0,0,0,0,0,0,0,0
2097,2097,máy đẹp thao_tác mượt_mà nha sạc nhanh dã_man luôn 20p 46 95 màn_hình sắc nét ưng_ý nè hy_vọng sử_dụng lâu_bền,1,1,1,0,0,0,0,0,0
2098,2098,điện_thoại chính hãng kích_hoạt bảo_hành dễ_dàng rẻ store,0,0,0,0,1,1,0,0,0
2099,2099,điện_thoại dùng ok sạch pin 4h mới đầy pin dung sạc máy,0,0,0,0,0,0,0,0,0
2100,2100,giao hàng nhanh bất_ngờ máy chạy ổn mua đồ điện_tử thất_vọng,0,0,1,1,0,0,0,0,0
2101,2101,giao hàng now siêu nhanh nv giao hàng nhiệt_tình tôi luôn tin_tưởng mua hàng giá_trị cao hàng cực chuẩn,0,0,0,1,0,0,0,0,0
2102,2102,đầu đặt_hàng bik lý_do giáo hành best giao đặt mới đề_nghị làm_việc hãng vận_chuyển,0,0,0,1,0,0,0,0,0
2103,2103,giao hàng đúng quảng_cáo chất_lượng giao hàng nhanh,0,0,0,1,0,0,0,0,0
2104,2104,tự_ý huỷ trả_góp khách_hàng hề thông_báo khachs làm phát_sinh lãi hỗ_trợ giải_quyết thiếu trách_nhiệm tháng thứ kê thẻ_tín_dụng giải_quyết huỷ trả_góp trả khách tiền lãi phạt tiền phát_sinh chênh_lệch hình_thức trả_góp,0,0,0,0,0,0,1,0,0
2105,2105,diện thoại dùng ổn_định tốt giao hàng nhanh,0,0,1,1,0,0,0,0,0
2106,2106,nhận hàng nhanh sản_phẩm nguyên seal chính hãng tạm_thời máy dùng oke chất_lượng ntn xài thời_gian đánh_giá tiếp,0,1,0,1,0,1,0,0,0
2107,2107,máy đẹp mua mẹ hy_vọng mẹ thích giao hàng nhanh,0,1,0,1,1,0,0,0,0
2108,2108,mua đt chất lg phù_hợp giá tiền dành nhu_cầu sử_dụng bth hộp đt nguyên sale đt giá rẻ tính_năng như_vậy hài_lòng ạ nói_chung cực xuất_sắc thgian kích_hoạt bảo_hành lâu người sai_lầm mua đâu ạ,0,0,1,0,1,1,0,0,0
2109,2109,đặt_hàng hôm trc hôm giao thanh_toán tiền trc mới đc mở hộp kiểm_tra xài ẻm chụp hình dc màu sáng lắm có_vẻ độ_phân_giải dc tốt hoặc biết chỉnh type nhanh hong dc máy lag oki dung_lượng lớn xài tẹt ga ở tgdd bán 4 6tr he mn mua ở tiết_kiệm dc khoảng lớn ó,0,0,1,1,1,0,0,0,0
2110,2110,đưa combo gồm máy bao da chọn đưa bao da nhỏ máy thiệt hiểu nổi mở máy thích ốp ốp lưng nó tục hết cảm_hứng thất_vọng,0,0,0,0,0,0,0,1,0
2111,2111,hàng dùng cứng_cáp về giá mắc phù hơp,0,1,0,0,1,0,0,0,1
2112,2112,tại_sao xuất hđvat sản_phẩm mà_lại ta hđ vat phí vc lừa_gạt kh,0,0,0,0,0,0,1,0,0
2113,2113,giao hàng nhanh đảm_bảo chất_lượng ok tầm tiền,0,0,0,1,0,0,0,0,0
2114,2114,không_kích hoạt chế_độ bảo_hành,0,0,0,0,0,0,0,0,1
2115,2115,hài_lòng về sản_phẩm chất_lượng đúng mô_tả,0,0,0,0,0,0,0,0,0
2116,2116,máy mượt hài_lòng số tiền bỏ,0,0,1,0,0,0,0,0,0
2117,2117,sản_phẩm ok,0,0,0,0,0,0,0,0,1
2118,2118,mới mua sáng nay giảm tr giá ngày hôm_qua cộng thẻ sacombank giảm 2tr tổng_cộng 3 tr đúng mua ngày hôm_qua sáng suôt kaka,0,0,0,0,1,0,0,0,1
2119,2119,giao hàng nhanh đóng_gói cẩn_thận dùng ok lỗi_lầm,0,0,0,1,0,0,0,0,0
2120,2120,sản_phẩm giống mô_tả 5,0,1,0,0,0,0,0,0,0
2121,2121,bỏ thẻ nhớ nhận email phản_hồi,0,0,0,0,0,0,0,0,1
2122,2122,san pham tot rat lai_long,0,0,0,0,0,0,0,0,0
2123,2123,sản_phẩm tốt chất_lượng giao hàng nhanh cám_ơn,0,0,0,1,0,0,0,0,0
2124,2124,sản_phẩm ok tiếp_tục ủng_hộ,0,0,0,0,0,0,0,0,1
2125,2125,good giao nhanh chính hãng dgw,0,0,0,1,0,1,0,0,0
2126,2126,máy lla đóng_gói tốt lắm hộp cấn góc máy mỏng đẹp pin ok sài thời_gian xem,0,1,0,0,0,1,0,0,0
2127,2127,phụ_kiện tai nghe sản_phẩm trong hộp sản_phẩm mô_tả,0,0,0,0,0,0,0,1,0
2128,2128,hàng mới nguyên sd tốt,0,1,0,0,0,1,0,0,0
2129,2129,thiết_kế đẹp hiệu_năng tốt dịch_vụ bảo_hành tuyệt_vời hãng mua hoặc trung_tâm bảo_hành hay điểm vinmart giá hời mua tikitrading sp đóng_gói cẩn_thận giao hàng sớm dự_kiến sp bao_gồm dt ốp lưng tay nghe củ sạc cáp sạc hi_vọng đánh_giá hữu ít mn,0,1,1,1,0,0,1,1,0
2130,2130,kẹp giống hình chất_lượng tốt kẹp chắc_chắn nhìn có_vẻ sịn sò,0,1,0,0,0,0,0,1,0
2131,2131,giao hàng nhanh nguyên seal,0,1,0,1,0,1,0,0,0
2132,2132,giao hàng nhanh,0,0,0,1,0,0,0,0,0
2133,2133,máy đẹp dùng thích chất_lượng tốt giá_thành ổn giao hàng nhanh đóng_gói cẩn_thận,0,1,0,1,1,0,0,0,0
2134,2134,iphone 12 cầm tay nặng nhẹ chắc hạ giá trong tuơng lai gần dùng sim mobi vật_lý nóng sạc pin nóng chuyển sang chế_độ máy_bay,1,1,0,0,1,0,0,1,1
2135,2135,hàng chính hãng máy chạy ổn pin sụt nghe nhạc 45p sụt 9 biết ổn nguyên seal vỏ ngoài giống bóc_tem,1,1,0,0,0,1,0,0,0
2136,2136,sản_phẩm ok chất nhựa tốt,0,0,0,0,0,0,0,0,1
2137,2137,hàng đẹp chất_lượng camera 64mp ngon ủng_hộ tui mua hàng tặng tui voucher đi,1,1,1,0,0,0,0,0,0
2138,2138,sản_phẩm chính hãng chiều hôm_qua đắt 10h sáng hôm mặc_dù ở đồng_tháp vùng nông_thôn,0,0,0,1,0,1,0,0,0
2139,2139,hàng mới đảm_bảo giao hàng nhanh choang,0,0,0,1,0,0,0,0,0
2140,2140,mới mua hai ngày nói_chung ổn giá mua bao da 170k hoàn_hảo dung_lượng 16gb ít dung_lượng hệ_thống 10gb tuy_nhiên 1tr8 hàng mới chính hãng mong_chờ hơn_nữa đủ con chơi game học tiếng anh học trực_tuyến mua,1,0,0,0,1,1,0,1,0
2141,2141,smartphone sử_dụng mượt_mà đóng_gói cẩn_thận,0,0,1,1,0,0,0,0,0
2142,2142,máy màu trắng nhìn đẹp sản_phẩm giá rẻ không_thể đòi_hỏi mức hiệu_năng ổn đc ram 2gb trống đc khoảng 500 mb đủ chạy youtube zalo phục_vụ công_việc ổn viền màn_hình dày loa ngoài nhỏ,1,1,0,0,1,0,0,0,0
2143,2143,nguyên seal sp tốt,0,1,0,0,0,1,0,0,0
2144,2144,uy_tín ạ,0,0,0,0,0,0,0,0,1
2145,2145,máy đẹp dùng mượt camera cực_kỳ tệ đạt mức tạm ổn dùng giao hàng đúng hẹn,1,1,1,1,0,0,0,0,0
2146,2146,máy đẹp nguyên seal lỗi_lầm j chơi game mượt nóng xíu đáng_kể,0,1,1,0,0,1,0,0,0
2147,2147,hàng việt_nam ok tạm_thời dùng ok,0,0,0,0,0,0,0,0,1
2148,2148,chụp ảnh đẹp lắm mua bố dùng ok,1,0,0,0,0,0,0,0,0
2149,2149,tot chinh hang,0,0,0,0,0,0,0,0,0
2150,2150,giá đỡ chắc_chắn đt dòng màn_hình to iphone vững_vàng sử_dụng đt rảnh tay tiện thiết_kế gọn đẹp giống mô_tả,0,0,0,0,0,0,0,0,1
2151,2151,giá chấp_nhận giao hàng đúng lịch củ sạc nhanh ok điện_thoại đúng hàng chính hãng nguyên seal,0,1,0,1,0,1,0,1,0
2152,2152,hàng nguyên siu tâm thời văn tess đề gi,0,0,0,0,0,0,0,0,0
2153,2153,giao hàng nhanh điện_thoại đẹp,0,1,0,1,0,0,0,0,0
2154,2154,m gửu review thời_gian cảm_quan nhìn đẹp nặng_tay,0,0,0,0,0,0,0,0,0
2155,2155,sản_phẩm chất_lượng đóng_gói cẩn_thận giá phải_chăng,0,0,0,1,0,0,0,0,0
2156,2156,đóng_gói cẩn_thận đc kiểm hàng nguyên seal,0,0,0,1,0,0,0,0,0
2157,2157,mua istore hàng đúng mô_tả nguyên sea_chưa kích_hoạt có_điều nhắn_tin seller ít trả_lời chắc bận bán hàng,0,1,0,0,0,1,1,0,0
2158,2158,máy_ảnh chụp xấu ok mức giá,1,0,0,0,1,0,0,0,0
2159,2159,giao hàng nhanh điện_thoại đẹp luôn ủng_hộ mua điện_thoại,0,1,0,1,0,0,0,0,0
2160,2160,túi nhìn dễ_thương xài ok hàng giao nhanh đóng_gói cẩn_thận,0,1,0,1,0,0,0,0,0
2161,2161,dùng tháng máy dùng ok chơi pubg nóng giao điện setup ban_đầu xấu cài_đặt chỉnh dùng ok hình độ sáng màn_hình thấp nhìn màn_hình tối 70 80 mới ổn phần mền mượt vấn_đề bạn quen dùng máy mỏng nhẹ máy cảm_giác dày nặng viên pin 5000 đầu quen cử_chỉ máy củng chút khó_chịu dùng quen dùng củng thoải_mái,1,1,1,0,0,0,0,0,0
2162,2162,nhà mua sản_phẩm vsmart joy3 sản_phẩm mua ngày 10102020 sài ok mua sản_phẩm thứ ngày 18102020 sản_phẩm thứ mua về lỗi khe sim lập_tức tới nhận hàng vote 5 bây_giờ sản_phẩm thứ nhất mua lỗi khe sim luôn sài sản_phẩm vsmart giá_cả ok sài ok nghỉ dòng sản_phẩm lỗi người cân_nhắc mua nha tránh phiền_phức đổi hàng,0,0,1,0,0,0,1,0,0
2163,2163,ý_tưởng tốt hoàn_thiện trung_bình cập_kênh vững,0,0,0,0,0,0,0,0,1
2164,2164,nó trong tầm giá thôi màn_hình đc hd nhìn chán theme đc đẹp nhìn tàu_tàu kém xa miui chức_năng cơ_bản dùng ổn pin trâu,1,1,0,0,0,0,0,0,0
2165,2165,hàng chính hãng pin trâu ok,1,0,0,0,0,1,0,0,0
2166,2166,giao hàng đúng mẫu mua đặt mua thẻ ghi số điện_thoại kiêm giá điện_thoại taplo giao hàng thẻ ghi số điện_thoại thôi hình_ảnh đặt mua giao hài_lòng,0,0,0,1,0,0,1,0,0
2167,2167,giao hàng nhanh sản_phẩm nguyên tem mk 5 đợi dùng một thời_gian mk đánh_giá,0,0,0,1,1,1,0,0,0
2168,2168,nguyên seal chính hãng,0,1,0,0,0,1,0,0,0
2169,2169,mua lỗi báo hàng bảo_hành đc ở hệ_thống uỷ_quyền apple o vn gởi bảo_hành ít_nhất tháng rưỡi biết_điều_khoản như_vậy mua đầu,0,0,0,0,0,0,1,0,0
2170,2170,trải_nghiệm người dùng nửa năm kể ngày bán chơi game ổn ở mức trung pin cực trâu chó tóm_lại chả điểm trừ điểm trừ duy_nhất ẩn ứng_dụng kém khẳng_định vô_địch tầm giá,1,0,1,0,1,0,0,0,0
2171,2171,hàng nhận nguyên seal giao đúng hẹn mở nguồn tự đông kích_hoạt bảo_hành online 18 tháng bước_đầu cài ứng_dụng quen_thuộc mượt cấu_hình thiết_kế giá hợp_lý trãi nghiệm về độ bền,1,1,1,0,1,0,0,0,0
2172,2172,mua máy lỗi ứng_dụng văng web dk gọi điện bảo nhân_viên gọi nhưg gọi pjo mua hàng nua,1,0,1,0,0,0,1,0,0
2173,2173,máy đọc sách quả_thật mô_tả mua tháng 8 năm_ngoái 2019 trải_nghiệm lâu mãi đến bây_giờ mới thời_gian viết vài lời bình máy xài tốt bao da trông cổ_điển khiến thích về chức_năng tiện_dụng học_sinh 12 khối_lượng tài_liệu in lớn thế kindle trữ bớt đống ấy đỡ tiền in đỡ vác đống bài đi khổ_cực đọc tài_liệu hoặc truyện tiếng anh chức_năng_tra từ_điển cụm phải_tra note trải_nghiệm máy tuyệt mặc_dù cơ_hội trải_nghiệm thử chức_năng audio book hiện_tại em pass máy đọc sách bao_gồm bao da giá 2tr500 lí_do mua máy_tính học anh_chị nhu_cầu liên_hệ em facebook https www facebook comprofile php id 100010912992495 hoặc sđt 085 8585 072 zalo,0,0,1,0,0,0,0,0,0
