,text,aspect1,aspect2,aspect3,aspect4,aspect5,aspect6,aspect7,aspect8,aspect9
3003,toẹt vời nice sừ liều_mạng mua điện_thoại mạng giá rẻ chất_lượng ngoài hàng nhá điện_thoại đẹp ng hình to bộ_nhớ khủng chụp hình ok hàng nguyên seal giao tới mới unbox máy chạy êm lag em xài đc tuần vấn_đề pin tuột nhanh 4000 mph đc sạc nhanh 2h tự_nhiên con ss a3 đến 5000 mph sạc nhanh đóng_gói hàng sơ_sài hộp bao giấy carton chắc chống sốc shipper tội ghê chờ em gần 30 phút chờ mở hộp mấy bạn sợ mua hàng mạng yên_tâm nhá em lấy thân đảm_bảo ngon ngoài hàng kích_hoạt bảo_hành em tuần aáaaa sđt 093482763,0,0,1,1,1,0,0,0,1
3004,đt chính hãng chuẩn giao hàng nhanh ủng_hộ,0,0,0,1,0,1,0,0,0
3005,hàng việt_nam như_vậy đủ sức cạnh_tranh hàng tàu,0,0,0,0,0,0,0,0,0
3006,giao hàng nhanh sản_phẩm nguyên seal cám_ơn,0,0,0,1,0,1,0,0,0
3007,giá hời rẻ điện_máy xanh nguyên seal check bảo_hành tuần màu dạ_quang đẹp dịch_vụ tuyệt_vời,0,1,0,0,1,1,1,0,0
3008,máy đẹp vuốt màn_hình mượt lắm đôi_lúc giật,1,1,0,0,0,0,0,0,0
3009,hàng tốt trong tầm giá đế bám chắc lắm bấm cẩn_thận,0,0,0,0,1,0,0,0,0
3010,ưu_điểm mượt màn_hình sáng ổn_định trong tầm giá đối_tượng phù_hợp người lớn_tuổi em đi học _ai mua về m máy phụ m_ứng mượt phản_hồi tốt m chất_liệu nhựa cứng_cáp ít bám mồ_hôi tay lau đi sạch_ nhựa nhám bên loa thôi âm_thanh to rõ pin dung_lượng cao sạt nhanh tiết_kiệm pin came thiết_kế phẳng lồi mặt_phẳng an_tâm vân tay nhận_diện gương_mặt nhạy dù trong tối mở chế_độ sáng màn_hình tìm gương_mặt nhược_điểm chơi tựa game nặng pub game thủ đừng ngó đến máy đôi_ thao_tác nhanh chút giật nhẹ đáng_kể _thể dùng iphone quen mới ổn ở phần bạn quen bình_thường came ấn_tượng chụp ở chế_độ đầy_đủ sáng nhìn tạm chụp tối mở đèn flash hình vỡ hạt tầm giá mong_mỏi giờ samsung đưa thông_số ảo dòng giá rẻ ai came xịn xò xin bỏ_qua bé chụp tầm hình đầy_đủ sáng bạn tham thảo ốp tai nghe giao hàng ok gọi thông báo khách ship trễ hoặc xảy vấn_đề giao lịch_sự vui_vẻ cười tươi ăn_nói lịch_sự ok,1,0,1,1,1,0,0,1,0
3011,sản_phẩm dùng ok phát_hiện lỗi,0,0,0,0,0,0,0,0,0
3012,giao hàng nhanh hình_thức đẹp mới check thử ok trong tầm giá không_thể _sánh điện_thoại hãng to bự khác nói_chung ok giá_thành,0,1,0,1,1,0,0,0,0
3013,ổn trong tầm tiền chụp hình đẹp nhợt_nhạt ok thiết_kế đẹp 6 nhỏ gọn mỏng nhẹ,1,1,0,0,1,0,0,0,0
3014,mọi thứ quay mồng mồng làm g đăng_nhập thứ 5 tạo tài_khoản samsung khởi_động 3,0,0,0,0,0,0,0,0,1
3015,cô gái giao hàng thân_thiện vui_vẻ máy đẹp trong tầm giá,0,1,0,1,1,0,0,0,0
3016,xài khung cứng chắc,0,0,0,0,0,0,0,0,1
3017,hàng ổn giao hàng nhanh chất_lượng chờ thời_gian trả_lời,0,0,0,1,0,0,0,0,0
3018,sản_phẩm giống hình đẹp giao hàng nhanh,0,1,0,1,0,0,0,0,0
3019,hàng chính hãng cám_ơn,0,0,0,0,0,1,0,0,0
3020,tốt sản_phẩm chính hảng,0,0,0,0,0,0,0,0,0
3021,giao hàng lâu mất 5 ngày mới nhận hàng nhờ kích_hoạt bảo_hành giúp,0,0,0,1,0,0,0,0,0
3022,hàng chuẩn quảng_cáo đóng_gói cẩn_thận giao hàng nhanh ủng_hộ hơn_nữa 5,0,0,0,1,0,1,0,0,0
3023,tốt giá hợp_lý,0,0,0,0,1,0,0,0,0
3024,móc treo gãy ngày dùng,0,0,1,0,0,0,0,1,0
3025,hiện_tại nhận đâu,0,0,0,0,0,0,0,0,0
3026,chấp_nhận giá sản_phẩm thời_gian giao hàng trễ ngày dự_kiến,0,0,0,1,1,0,0,0,0
3027,hàng kích_hoạt gần 20 ngày chất_lượng tuyệt_vời nguyên siêu giao hàng siêu_tốc_độ cảm_ơn kiti,0,0,0,1,1,0,0,0,0
3028,hài_lòng ốt,0,0,0,0,0,0,0,0,0
3029,smartphone thứ mua mua đợt sales huyền_thoại 1010 giá tốt vui kinh_khủng mới mua lo_lắng kích_hoạt bảo_hành hiểu bảo_hành thế_nào gọi điện hoài luôn nghĩ_lại m ngày thứ hai nhận hàng tin nhắn kích_hoạt bảo_hành luôn hehe xài nửa năm nay mới viết review tốt hề vấn_đề luôn an_tâm,0,0,0,0,1,0,0,0,0
3030,mua đồ điện_tử mua trading yên_tâm giao hàng nhanh hàng_hoá chuẩn,0,0,0,1,0,0,0,0,0
3031,máy mới nguyên seal giao hàng đúng hẹn máy tự kích_hoạt bảo_hành năm mua giá voucher giảm 600 cảm_ơn,0,1,0,0,0,0,1,0,0
3032,mới nhận hàng đóng_gói vận_chuyển nhanh cảm_ứng có_vẻ chậm,1,0,1,1,0,0,0,0,0
3033,sản_phẩm nguyên tem nguyên seal đẹp nhẹ mức giá tôi hài_lòng về âm_thanh màn_hình ảnh chụp chất_lượng ổn,1,1,1,0,0,1,0,0,0
3034,lựa_chọn an_toàn trong tầm tiền,0,0,0,0,0,0,0,0,1
3035,sản_phẩm sử dung tốt,0,0,0,0,0,0,0,0,1
3036,ninja van giao hàng nhanh vãi đái 22h30 đặt sáng hôm 7h50 nhân vien ninja gọi giao máy xinh gái kaka,0,0,0,1,1,0,0,0,0
3037,gói hàng đẹp giao nhanh nhân_viên nhiệt_tình,0,0,0,1,0,0,0,0,0
3038,hàng nhập sing check serial ok,0,0,0,0,0,1,0,0,0
3039,nhỏ gọn tiện_lợi chống trầy mặt lưng điện_thoại kiêm giá đỡ,0,0,0,0,0,0,0,1,1
3040,giao_diện ưng_ý lắm hỗ_trợ tiếng việt mua người già dùng thích_hợp,0,0,0,0,0,0,0,0,1
3041,hàng đẹp full box seal chạy nhanh giao hàng nhanh_chóng,0,1,0,1,0,0,0,0,0
3042,máy tốt nguyên seal mua hàng điện_tử giá_trị cao hài_lòng,0,1,0,0,0,1,0,0,0
3043,chơi game mượt mặc_dù mua con học tiếng_anh,0,0,1,0,0,0,0,0,0
3044,giao đúng hẹn đúng sản_phẩm bảo_quản tốt,0,0,0,1,0,0,0,0,0
3045,một thời_gian tôi nhận sản_phẩm sử_dụng _chỉ vấn_đề mà_còn sử_dụng hiệu_quả sản_phẩm sử_dụng chất_lượng đúng mong_đợi tuy_nhiên điểm đặc biệtmới thời_gian ngắn tôi 5 tối_đa mong động_lực hoạt_động sắp tới,0,0,0,0,0,0,0,0,1
3046,sản_phẩm ok dùng thời_gian xem thế_nào,0,0,0,0,0,0,0,0,0
3047,tieng việt hoi kho su dung,0,0,0,0,0,0,0,0,1
3048,giao hàng nhanh dùng now đến tiếng giao đến_nơi chất_lượng điện_thoại ok cam chụp tốt máy nhạy pin trâu 30 pin dùng 6h45 đến h30 0,1,0,1,1,0,0,0,0,0
3049,h 6 năm bắt_thăm trúng thưởng kindle fire hay 3 ji pin trâu_bò sử_dụng đến bây_giờ chỉ_mỗi_tội lỗi_thời play video hôm_qua đặt mua ba quê xem đá bóng hôm_nay nhận đc good gần hai tiếng y_mò cài google play store o xem hướng_dẫn https www youtube comwatch v qgfwqhwtoyc o trang_web https rawapk com tải file dễ thử cài version đc cài version khác đặt sử_dụng thử một_số nhật xét máy thật đúng bản gen 8 chạy mượt_ xem video lướt web nhanh n_hình rõ nét gần bằng full hd tuy_nhiên u_sắc video hình_ảnh nhạt sd lâu biết ntn ng mới_đầu pin ổn chụp hình giá tôi mua 890 000 _thể đòi hòi hơn_nữa duyệt,0,0,0,0,0,0,0,0,1
3050,hoàn_thiện kém hàng mới đập_hộp hở keo bung nắp bên giờ lấy dây cố_định biết dính mới nhận chẳng_lẽ đi bảo_hành lỗi ngớ_ngẩn,0,1,0,0,0,0,0,0,0
3051,đánh_giá hàng đóng_gói kỹ mặc_dù mặt_hàng điện_tử bên trong túi chống sốc bọc lớp giấy mỏng trong quá_trình vận_chuyển _thể tránh khỏi va_đập móp méo vỏ hộp ngoài mua như_thế điện_thoại dùng đến hiện_tại ok trừ khâu đóng_gói ok,0,0,0,1,0,0,0,0,0
3052,hành tốt,0,0,0,0,0,0,0,0,0
3053,hàng kép chân_đế miếng nhựa kẹp điện_thoại gãy phản_hồi sớm,0,0,0,0,0,0,0,1,0
3054,sản_phẩm tốt lắm ạ e tặng mất r quên chụp hình mất r,0,0,0,0,0,0,0,0,1
3055,hàng y_như mô_tả chính hãng nguyên seal mới kích_hoạt ngày mua luôn giao nhanh dịch_vụ tốt thank,0,0,0,1,0,1,1,0,0
3056,mức giá em nó rẻ mua ba_mẹ dùng xem phim kiểu tốt mặc_dù loa kép âm bé một_tẹo mua trading bạn mua về tạo tài_khoản amazon liên_hệ tắt quảng_cáo nha google search h cài ggplay store tải hết ứng_dụng à mặt lưng bằng nhựa dễ xước cực bạn mua bao da nha pin nghĩ đủ dùng giải_trí trong 1ngày tối đến sạc sáng dùng tuy_nhiên cục sạc máy 5w thôi sạc lâu lắm trong _trình sử_dụng nóng nhẹ ở phần hihi tóm_ máy dùng vs tác_vụ nhẹ xem youtube đọc sách,0,0,1,0,1,0,0,0,0
3057,sp tốt,0,0,0,0,0,0,0,0,0
3058,giao hàng nhanh chất_lượng biết,0,0,0,1,0,0,0,0,0
3059,xài ổn_định,0,0,0,0,0,0,0,0,0
3060,mua trading hàng tốt sử_dụng 6 tháng vấn_đề,0,0,0,0,0,0,0,0,1
3061,giao hàng cơn gió sản_phẩm chính hãng nguyên seal shiper dễ_thương,0,1,0,1,0,1,0,0,0
3062,chời má xiaomi đúng đỉnh chóp trong tầm giá luôn ạ đối_thủ m quất trong tuần tặng mẹ d,0,0,0,0,1,0,0,0,0
3063,giá tốt trời mưa giao điện_thoại cấu_hình ổn,1,0,0,0,1,0,1,0,0
3064,mua bé dùng học_tập cấu_hình đủ đáp_ứng cầu,0,0,1,0,0,0,0,0,0
3065,nhận máy đầu lỗi tuần nhận sản_phẩm đổi trả phản_hồi máy mới sản_phẩm nhận bóc_tem dây xạc ố màu buộc bằng dây buộc tiền thành máy xước mua online chấp_nhận hên xui thất_vọng,0,1,0,0,0,0,1,1,0
3066,giao hàng nhanh máy tốt mượt xài ngon tiếp_tục ủng_hộ lâu_dài,0,0,1,1,0,0,0,0,0
3067,sóng_sánh tốt active 3 pin 5000 cầm máy đầm tay test ngày gặp vấn_đề,1,0,0,0,0,0,0,0,0
3068,máy tốt màu đẹp nhẹ mỏng chất_lượng máy nhạy chụp hình oke nói_chung hoàn_hảo đối_với giá_cả hợp_lí khuyên mọi người nhu_cầu mua chắc_chắn bạn hài_lòng ️,1,1,1,0,1,0,0,0,0
3069,vài ngày dùng thử đt ok pin trâu màn_hình nhạy mẫu_mã đẹp hy_vọng vài tháng tới sản_phẩm dùng tốt,1,1,1,0,0,0,0,0,0
3070,hàng chuẩn,0,0,0,0,0,1,0,0,1
3071,mức giá_như thế_này không_thể đòi_hỏi máy đùng lướt web xem video đọc pdf tốt xử_lý chậm thường giật đứng máy,0,0,1,0,1,0,0,0,0
3072,máy dùng 3 hôm nhận sim yêu_cầu đổi trả,0,0,0,0,0,0,0,0,1
3073,điện_thoại samsung galaxy m11 dt khong choi game nhe tac vu binh thuong thoi noi chung la dung duoc cam on,0,0,1,0,0,0,0,0,0
3074,nhỏ một_chút nhìn sag trọng đẹp làm bằng kim_loại hay j cứng,0,0,0,0,0,0,0,0,0
3075,máy đẹp giao hàng nhanh,0,1,0,1,0,0,0,0,0
3076,giao hàng nhanh máy đẹp kiểm_tra thời_hạn kích_hoạt bảo_hành,0,1,0,1,0,0,0,0,0
3077,đồi thành bản 4g nhầm,0,0,0,0,0,0,0,0,0
3078,máy hoạt_động tốt phù_hợp vs máy order cửa_hàng,0,0,0,0,0,0,0,0,1
3079,điện_thoại đẹp giao hành cực nhanh mặc_dù ban_đầu best express giao an_tâm lắm,0,1,0,1,0,0,0,0,0
3080,màu hồng nhìn quê quê kh đẹp lắm giá ok lắm dùng lâu hay kh đợi mới biết,0,1,0,0,1,0,0,0,0
3081,hàng xài chất_lượng giao hàng nhanh đóng_hộp chắc_chắn,0,0,0,1,0,0,0,0,0
3082,cực phẩm thanks,0,0,0,0,0,0,0,0,1
3083,vợ dùng ok,0,0,0,0,0,0,0,0,1
3084,ngon_lành cành đào,0,0,0,0,0,0,0,0,1
3085,chính hãng nguyên seal,0,0,0,0,0,1,0,0,0
3086,đóng_gói cẩn_thận giao hàng nhanh máy chạy tốt,0,0,0,1,0,0,1,0,0
3087,sản_phẩm tôi mua hợp_lý giá_thành phải_chăng,0,0,0,0,1,0,0,0,0
3088,minh nhan dc hang roi nhe ưng luon nhe,0,0,0,0,0,0,0,0,0
3089,dùng ưng_ý hàng nguyên tem mới m_giác thay_đổi cách đọc sách mang tủ_sách gói gọn trong một máy nhẹ_nhàng tiện_lợi thư m_ơn công_ty chuyên_nghiệp m_ơn techmorevn m_ơn,0,1,0,0,0,1,1,0,0
3090,thời_gian sử_dụng gần tháng mới dám viết nhận_xét chính_xác mang tính ch_n nghe gọi về âm_thanh tốt máy nặng to khuyến_khích bạn bàn_tay nhỏ ngoại_hình bắt_mắt nhìn sang_trọng đẳng_cấp n_hình hiển_thị tốt u_sắc tươi_tắn dĩ_nhiên mịn_ng dừng ở mức_độ hd pin cực_kỳ trâu xài 4g liên_tục gần ngày mới sạc khuyết_điểm lớn nhất máy sử_dụng cực_kỳ lag phản_hồi chậm_chạp máy hầu_như cài app duy_nhất 3 app zalo laban key now driver lúc_nào máy báo tình_trạng bộ_nhớ ram 64 75 người gọi đến hầu_như 3 giây chuông đổ n_hình mới hiển_thị quẹt nghe hoặc từ_chối hầu_như ngày dọn_dẹp bộ_nhớ chục thật_tình trong phân khúc giá triệu riêng nghĩ lựa_chọn biết người dùng c thế_nào thật_sự thất_vọng về em xiaomi redmi 9c bản ram gb giờ xài toàn xiaomi hài_lòng tuy_nhiên mua em 9c bắt_đầu suy_nghĩ c m_nhận suy_nghĩ cá_nhân sử_dụng tầm tháng _thể bạn đồng_tình bạn thật_sự khuyến_khích bạn mua em chân_thành cám_ơn bạn đọc tin,1,1,1,0,0,0,0,0,0
3091,máy lỗi pin thường tự reset bảo_hành ở đâu dc,1,0,0,0,0,0,0,0,1
3092,lag cấu_hình tầm giá pin trâu update phần_mềm mới thiệt_thòi bản cũ về trải_nghiệm lẫn tính_năng,1,0,1,0,0,0,0,0,0
3093,rat hap y em luon ah giog y nhu hinh vay đo rhick lam luon,0,1,0,0,0,0,0,0,0
3094,đầu_tiên mua đt online thế_ m_giác lo_sợ sợ kiểu sắp lừa ấy ng nhận hàng thật tuyệt_vời hàng chính hãng nguyên box giao hàng nhanh_chóng mấy đẹp long_lanh giá rẻ ngoài st điện_thoại triệu bạc quay mua hàng ứng_dụng,0,1,0,1,1,1,0,0,0
3095,dày nặng ip6 chắc pin máy ip6 dùng trong ngày hết pin máy dùng ngày mới hết pin nghe ck nói cài mặc_định sim mua sim dùng dc màu đỏ đẹp khỏi bàn chụp ảnh ip khỏi bàn luôn nói_chung thích,1,1,0,0,0,0,0,0,0
3096,đơn hàng giá_trị lớn nhận hàng hệ_thống báo giao hàng thành_công gọi tổng_đài xử_lý báo trong vòng 24 48 giờ mua làm_quà ảnh_hưởng tới kế_hoạch,0,0,0,1,0,0,1,0,0
3097,tốt lắm hang chính hãng đóng_góp cẩn_thận 5sao,0,0,0,0,0,0,0,0,0
3098,tự kích_hoạt bảo_hành 0606 trong đặt 136 lừa_đảo,0,0,0,0,0,0,1,0,0
3099,già ổn dùng đt ổn nhé bạn,0,0,0,0,1,0,0,0,0
3100,giao hàng nhanh sản_phẩm quảng_cáo giá đỡ kích_thước 23cm 18cm dùng máy_tính 15inch giá đỡ chắc_chắn phù_hợp giá tiền mới dùng ng hy_vọng giá đỡ bền,0,0,0,1,1,0,0,1,1
3101,giao hàng chúa sản_phẩm xây_dựng lâu tiện chụp cảm_ơn,0,0,0,0,0,0,0,0,0
3102,máy tốt nhu_cầu cao t ok,0,0,0,0,0,0,0,0,0
3103,hàng i hình đẹp,0,0,0,0,0,0,0,0,0
3104,camera lag đâu ok,1,0,0,0,0,0,0,0,0
3105,giao hàng nhanh đóng_gói cẩn_thận,0,1,0,1,0,0,0,0,0
3106,bọc cẩn_thận giao hàng nhanh nguyên seal apple seal kèm sạc mô_tả tôi hài_lòng,0,0,0,1,0,1,1,0,0
3107,sản_phẩm nguyên mới nguyên seal dùng tốt va_đập hay trầy_xước,0,1,0,0,0,1,0,0,0
3108,máy mới active bảo_hành tuần mới đẹp giao hàng nhanh,0,1,0,1,0,0,0,0,0
3109,sản_phẩm đầy_đủ phụ_kiện điện_thoại sóng khoẻ pin trâu giao hàng nhanh hôm đặt_hàng hôm giao gặp a_giao hàng vui_tính nhiệt_tình 5,1,0,0,1,0,0,0,1,0
3110,điện_thoại mới đẹp,0,1,0,0,0,0,0,0,0
3111,hàng giao gắn khớp điện_thoại 4 trấu pin 3 trấu,0,0,0,0,0,0,0,0,1
3112,sản_phẩm màu đẹp y_chang trong hình bao_bì kỹ sản_phẩm đầy_đủ,0,1,0,1,0,0,0,0,1
3113,máy chạy mượt có_vẻ unsealed máy dán màn_hình tuy_nhiên kích_hoạt bảo_hành tuần ổn,0,0,1,0,0,1,0,0,0
3114,máy đẹp chụp hình ban_đêm cực đẹp ban_ngày đúng tiền cảm_ứng nhạy màu đẹp ng thời_gian vọc,1,1,1,0,1,0,0,0,0
3115,máy chụp hình đẹp camera thò thụt hay máy điểm yếu pin mau hết mặc_dù xử dụng giao_diện đẹp cảm_ứng chính_xác lắm hi đt trong túi quần tự mở máy xài rat bực_mình nút bac ở cao hó xài máy rẻ tạm chấp_nhận _lẽ nhà sx cải_thiện 3 sản_phẩm,1,1,0,0,1,0,0,0,0
3116,đặt bữa hôm tikideal tr8 mùa dịch mua máy xịn thằng em giải_trí học_tập đủ chức_năng hài_lòng màn_hình pin ok trong tầm giá máy nhẹ màu đẹp phù_hợp trẻ_em kho ứng_dụng amazon đa_dạng android appstore sợ nó tải game bậy_bạ về nói_chung tốt,1,1,0,0,1,0,0,0,0
3117,mới nhận hàng hôm_qua hiện_tại hài_lòng hôm_nay giảm_giá sản_phẩm xuống kèm khuyến_mại tự_nhiên hớ mất 300k,0,0,0,0,1,0,0,0,1
3118,tối 8h45 đặt sáng hôm đầu_tiên đặt ship nhanh tới,0,0,0,1,0,0,0,0,0
3119,giao hàng nhanh dự_tính máy mượt sạc nhanh cảm_giác bóc siu phê tuần sử_dụng đánh_giá tiếp thanks ủng_hộ,1,0,1,1,0,1,0,0,0
3120,ok ổn trong tầm giâ,0,0,0,0,1,0,0,0,1
3121,thiết_kế đẹp hiệu_năng đánh_giá chính_xác đc nói_chung ổn trong tầm giá,0,1,1,0,1,0,0,0,0
3122,thật_sự đầu_tiên mua hàng giá_trị lớn sợ mọi ng xung_quanh bảo coi_chừng mai nhận đc cục gạch nhé anh shipper xếp kiện hàng cẩn_thận ngay_ngắn đóng_gói chống sốc mấy lớp dày kiểm hàng anh hỏi bộ điện_thoại sợ dữ em tức_cười gần chết túm hàng ngon giá ngon shipper ngon điểm 10 tất_cả,0,1,0,1,1,0,0,0,0
3123,đầu sử_dụng vsmart ưng_ý ngoại_hình cảm_nhận ban_đầu ủng_hộ tiếp vsmart,0,1,0,0,0,0,0,0,0
3124,pin ngon thay vô sài 3 ngày mới sạc,1,0,1,0,0,0,0,0,0
3125,ngon trong mức giá,0,0,0,0,1,0,0,0,0
3126,dung la tien nao cua nay xau,0,0,0,0,0,0,0,0,1
3127,tuyệt_vời cực_kỳ xứng_đáng giá tiền ủng_hộ hàng việt_nam chất_lượng,0,0,0,0,1,0,0,0,0
3128,giao hàng nhanh giá tốt,0,0,0,1,1,0,0,0,0
3129,mua hỏng một,0,0,0,0,0,0,0,0,1
3130,đẹp to bằng macbook 13 luôn hàng táo mua chuẩn nhất,0,1,0,0,0,1,0,0,0
3131,hàng đẹp nguyên tem biết cách bảo_hành điện_tử thế_nào mong hướng_dẫn hài_lòng giao hàng nhanh nguy_hiểm 5 dù trải_nghiệm sp,0,1,0,1,0,0,0,0,0
3132,mua dùm bạn biết chất_lượng,0,0,0,0,0,0,0,0,0
3133,pin trâu xài oke cấu_hình ae chơi game mua,1,0,0,0,0,0,0,0,0
3134,máy màu xanh lá đẹp xài ổn ở phân khúc giá rẻ,0,1,0,0,1,0,0,0,0
3135,sản_phẩm dùng mượt dùng chủ_yếu xem youtube ok phàn_nàn đóng_gói cẩn_thận,0,0,1,1,1,0,0,0,0
3136,nghi_ngờ nguồn_gốc sản_phẩm đặt mua mày grey giao màu blue hộp in grey đề_nghị m rõ,0,1,0,0,0,0,1,0,1
3137,giao hàng nhanh dự_kiến mất tuần ngày đến check imei xác_nhận hàng chính hãng,0,0,0,1,1,1,0,0,0
3138,good job oppo sản_phẩm mới mua về tặng người_thân sài điện_thoại oppo khỏi bàn về chất_lượng vận_chuyển nhanh giao hàng ngày dự_tính mong a73 ổn bền thanks,1,0,1,1,0,0,0,0,0
3139,mua muốn mua 3 chặn,0,0,0,0,0,0,0,0,1
3140,hàng nguyên seal kích_hoạt giao hàng nhanh tin_cậy,0,0,0,1,0,1,0,0,0
3141,máy xay _mực đẹp cực_kỳ hài_lòng,0,1,0,0,0,0,0,0,0
3142,đt đẹp sử_dụng mượt pin sử_dụng lâu tốt giao hàng cực nhanh thích ạ,1,1,1,1,0,0,0,0,0
3143,dùng ổn giá hợp_lý,0,0,0,0,1,0,0,0,0
3144,san pham moi nguyen seal tuyệt đóng_gói cẩn_thận,0,0,0,0,0,0,0,0,0
3145,oke hàng đẹp giá ok ủng_hộ,1,0,0,0,1,0,0,0,0
3146,máy chính hãng đủ bảo_hành năm giao hàng nhanh,0,0,0,1,0,1,0,0,0
3147,hài_lòng ai xài ipad mua,0,0,0,0,0,0,0,0,0
3148,hàng lỗi liên_hệ đổi trả,0,0,0,0,0,0,0,0,1
3149,dien thoai dung thay dep phong to thu nho tot,0,0,0,0,0,0,0,0,0
3150,hữu_ích phục_vụ con học zoom trong mùa covid,0,0,0,0,0,0,0,0,1
3151,hài_lòng về sp giao hàng nhanh,0,0,0,1,0,0,0,0,0
3152,đặt ngày 28 ngày 29 nhận hàng nhanh nguy_hiểm ok mua máy chính hãng nguyên siêu mới xen chạy mới tin_tưởng ok,0,0,0,1,0,1,0,0,0
3153,hàng chính hãng mua tặng vợ dùng lỗi_lầm,0,0,0,0,0,1,0,0,0
3154,hàng nguyên seal hàng chính hãng giao hàng nhanh,0,1,0,1,0,1,0,0,0
3155,giao hàng nhanh đóng_gói cẩn_thận hàng chính hàng việt_nam,0,0,0,1,0,1,0,0,0
3156,thông_báo bảo_hành điện_thoại đc kích_hoạt thời_điểm nhận hàng ng hiện_tại điện_thoại e kích_hoạt bảo_hành nhờ kiểm_tra giúp ạ,0,0,0,0,0,0,0,0,1
